SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
0,0.974132863,53,1.0,0.879523591,4365.0,6,0.0,2,0.0,2.0
0,0.0,59,0.0,0.360508205,5666.0,8,0.0,1,0.0,4.0
0,0.00055761,75,0.0,0.0,2892.0,10,0.0,0,0.0,0.0
0,0.029399265,54,0.0,0.097932947,7933.0,3,0.0,0,0.0,0.0
0,0.526133988,31,0.0,0.43433955,5200.0,8,0.0,1,0.0,1.0
0,0.015021576,61,0.0,0.083583283,5000.0,15,0.0,0,0.0,1.0
0,0.031851961,56,0.0,0.399307274,4041.0,9,0.0,1,0.0,1.0
0,0.026423082,71,0.0,0.212551186,10500.0,16,0.0,1,0.0,0.0
1,0.047002588,59,0.0,0.452591235,6000.0,23,0.0,3,0.0,0.0
0,0.052262653,58,0.0,1.566520924,1159.0,3,0.0,0,1.0,1.0
0,0.177054525,60,0.0,1.566520924,2000.0,10,0.0,2,0.0,0.0
0,0.65384965,31,0.0,0.211496407,3200.0,8,0.0,0,0.0,0.0
0,0.517800571,67,0.0,1.566520924,2554.0,14,0.0,1,0.0,0.0
0,0.244488546,43,0.0,0.266218703,12500.0,4,0.0,2,0.0,3.0
0,0.9999999,24,0.0,0.0,1.0,2,0.0,0,0.0,0.0
0,0.9999999,44,0.0,0.117095508,4585.0,1,0.0,0,0.0,5.0
0,0.627030674,58,0.0,0.380489561,8333.0,5,0.0,1,0.0,2.0
0,0.00354682,78,1.0,0.058974359,8579.0,7,0.0,0,0.0,0.0
0,0.449080448,43,0.0,0.671508262,9500.0,13,0.0,5,0.0,3.0
0,0.141649049,42,0.0,0.391672548,2833.0,6,0.0,2,0.0,0.0
0,0.088654374,39,0.0,0.471717969,3800.0,10,0.0,1,0.0,2.0
0,0.9999999,39,0.0,0.877628404,2900.0,14,0.0,6,2.0,1.0
0,0.392866277,42,0.0,1.566520924,8311.0,18,0.0,2,0.0,0.0
0,0.151313947,65,0.0,0.148529829,10576.0,5,0.0,1,0.0,0.0
0,0.235952809,35,1.0,0.176894069,2916.0,4,1.0,0,0.0,1.0
0,0.93560322,44,0.0,1.566520924,2554.0,2,0.0,1,0.0,0.0
0,0.021195761,49,0.0,0.347952273,3100.0,4,0.0,0,0.0,1.0
0,0.00547354,61,1.0,0.357807393,7953.0,14,0.0,2,0.0,2.0
0,0.273564768,38,0.0,0.592092092,1997.0,7,0.0,0,0.0,2.0
0,0.397265043,75,0.0,0.703217744,3200.0,12,0.0,1,0.0,1.0
0,0.9999999,32,0.0,0.0,3750.0,0,1.0,0,0.0,3.0
0,0.746083594,50,0.0,1.407728181,1500.0,5,0.0,1,0.0,0.0
0,0.051112825,65,0.0,1.566520924,1159.0,6,0.0,0,0.0,0.0
0,0.053553087,72,0.0,0.684398429,2800.0,17,0.0,1,0.0,0.0
0,0.065715514,58,0.0,0.149489322,14000.0,6,0.0,1,0.0,0.0
0,0.111346499,64,0.0,0.406067804,9261.0,10,0.0,3,0.0,0.0
0,0.43858253,59,1.0,0.258364523,8816.0,15,0.0,2,0.0,0.0
0,0.52813501,48,0.0,1.566520924,1159.0,8,0.0,0,0.0,0.0
0,0.21339914,73,1.0,0.391867441,10500.0,23,0.0,3,0.0,0.0
0,0.002326758,66,0.0,0.329683409,4200.0,16,0.0,1,0.0,0.0
0,0.042836717,70,0.0,1.566520924,643.0,7,0.0,1,0.0,0.0
0,0.149502254,53,0.0,1.566520924,8311.0,7,0.0,3,0.0,0.0
0,0.949673581,31,2.0,0.491813523,8000.0,15,0.0,1,0.0,0.0
0,0.20477525,54,0.0,0.347492201,8333.0,15,0.0,3,0.0,0.0
0,0.0,72,0.0,0.178917514,4230.0,7,0.0,0,0.0,0.0
0,0.028865384,67,0.0,0.35218509,3500.0,6,0.0,2,0.0,0.0
0,0.522314625,45,0.0,0.290229092,14491.0,13,0.0,1,0.0,3.0
0,0.04898462,57,0.0,0.321297634,9000.0,11,0.0,2,0.0,0.0
0,0.017440382,38,0.0,0.71898883,1700.0,18,0.0,0,0.0,2.0
0,0.043121329,57,0.0,1.078407153,17000.0,21,0.0,14,0.0,0.0
0,0.050583276,58,0.0,0.344485464,4333.0,8,0.0,1,0.0,0.0
0,0.050505051,49,0.0,1.566520924,1159.0,5,0.0,0,0.0,0.0
0,0.9999999,32,0.0,0.0,1000.0,0,0.0,0,0.0,2.0
0,0.976019821,48,1.0,0.401397422,8300.0,14,0.0,1,0.0,1.0
0,0.949670861,55,1.0,0.417186417,10100.0,12,0.0,1,0.0,0.0
0,0.108195877,60,0.0,0.042139712,17694.0,12,0.0,1,0.0,0.0
0,0.227200549,60,0.0,0.221763085,3629.0,7,0.0,0,0.0,0.0
0,0.050022781,59,0.0,0.25659878,13600.0,12,0.0,2,0.0,1.0
0,0.066582118,44,0.0,0.187904968,8333.0,7,0.0,1,0.0,2.0
0,0.001468965,72,0.0,0.285452425,6000.0,19,0.0,2,0.0,0.0
0,0.077846859,65,0.0,0.017663723,6000.0,9,0.0,0,0.0,0.0
0,0.145553403,39,1.0,1.566520924,0.0,6,0.0,0,0.0,2.0
0,0.085702043,26,0.0,0.244747172,4330.0,6,0.0,0,0.0,0.0
0,0.205459158,67,0.0,0.204583633,8333.0,7,0.0,0,0.0,0.0
0,0.697201501,48,0.0,0.539389427,6714.0,10,0.0,2,0.0,2.0
0,0.9999999,51,2.0,0.301163587,4382.0,7,0.0,0,0.0,1.0
0,0.032457741,29,0.0,0.051988447,4500.0,10,0.0,0,0.0,2.0
0,0.167462636,51,2.0,0.445156125,3746.0,14,1.0,2,1.0,0.0
0,0.043892489,56,0.0,0.060889359,12300.0,10,0.0,0,0.0,0.0
0,0.019596081,70,0.0,1.566520924,1159.0,1,0.0,0,0.0,0.0
0,0.170762663,54,0.0,0.154476573,6466.0,6,0.0,2,0.0,1.0
0,0.043592559,53,0.0,0.339436437,7700.0,19,0.0,1,0.0,2.0
1,0.790818215,53,3.0,0.554016164,6062.0,8,1.0,1,3.0,1.0
0,0.33376666,41,1.0,0.313771464,14500.0,11,0.0,2,0.0,2.0
0,0.9999999,69,2.0,0.498677637,3402.0,4,0.0,1,2.0,0.0
0,0.274413831,70,0.0,0.027711164,11258.0,4,0.0,0,0.0,0.0
0,0.326967303,71,0.0,0.264248705,2701.0,7,0.0,0,0.0,0.0
0,0.101953214,48,0.0,0.664159223,6380.0,13,0.0,4,0.0,0.0
1,0.617178823,58,0.0,0.042729152,1450.0,8,0.0,0,0.0,0.0
0,0.06025825,56,0.0,0.515147015,6733.0,7,0.0,3,0.0,0.0
0,0.031656115,28,0.0,0.231896935,2250.0,6,0.0,0,0.0,0.0
0,0.040294421,48,0.0,0.265576393,11250.0,5,0.0,1,0.0,0.0
0,0.272422036,43,0.0,0.374173869,5900.0,9,0.0,1,0.0,1.0
0,0.377590193,44,0.0,0.344268047,11400.0,10,0.0,3,0.0,2.0
0,0.547740602,49,2.0,0.261043447,5500.0,7,0.0,1,0.0,2.0
0,0.031544021,64,0.0,0.420394901,4000.0,6,0.0,1,0.0,0.0
1,0.982514571,39,4.0,0.071997382,9166.0,6,1.0,0,1.0,2.0
0,0.241931582,60,0.0,1.566520924,8311.0,10,0.0,2,0.0,0.0
0,1.240345298,52,3.0,0.284857261,4833.0,8,0.0,0,1.0,2.0
0,0.318386572,50,0.0,0.428809499,9600.0,14,0.0,2,0.0,2.0
0,0.712525709,51,0.0,0.53820515,12000.0,15,0.0,2,0.0,2.0
0,0.768246351,48,0.0,0.858451291,1200.0,7,0.0,1,0.0,0.0
0,0.049408948,46,1.0,1.566520924,2554.0,7,0.0,1,0.0,0.0
0,0.897102897,43,0.0,0.006498375,4000.0,1,0.0,0,0.0,0.0
0,0.002363589,45,0.0,0.510417803,9166.0,14,0.0,1,0.0,0.0
0,0.03484976,63,0.0,1.566520924,1159.0,2,0.0,0,0.0,0.0
0,0.569218433,37,0.0,0.23571175,2816.0,6,0.0,0,0.0,0.0
0,0.052899886,40,0.0,0.292478274,3336.0,5,0.0,0,0.0,1.0
0,0.251468544,79,0.0,0.129137868,2748.0,4,0.0,0,0.0,0.0
0,0.48092721,62,0.0,1.031724668,5200.0,14,0.0,3,0.0,1.0
1,0.9999999,58,0.0,0.094089974,3400.0,2,0.0,0,1.0,1.0
0,0.004765167,65,0.0,0.189069096,4500.0,13,0.0,1,0.0,0.0
0,0.111529211,42,0.0,0.593945377,9116.0,12,0.0,2,0.0,0.0
0,0.167200835,49,0.0,0.458063757,8500.0,21,0.0,1,0.0,2.0
0,0.029091319,76,0.0,0.106878307,10394.0,19,0.0,1,0.0,0.0
0,0.613172375,72,0.0,0.698365082,6666.0,10,0.0,2,0.0,0.0
1,0.863348517,39,0.0,0.436412768,5920.0,12,0.0,1,0.0,3.0
0,0.32398664,29,0.0,0.126692824,7900.0,8,0.0,0,0.0,2.0
0,0.190656138,53,0.0,0.671444482,17694.0,21,0.0,7,0.0,1.0
1,0.257595316,67,0.0,0.446258957,6000.0,18,0.0,1,0.0,1.0
0,0.168460839,45,0.0,0.191269577,3000.0,9,0.0,0,0.0,2.0
1,1.004167498,62,1.0,0.483865987,6476.0,16,0.0,1,0.0,0.0
0,0.0,71,0.0,0.098688482,7700.0,4,0.0,1,0.0,1.0
0,0.058139717,52,0.0,0.161537865,12900.0,6,0.0,1,0.0,1.0
1,1.126961484,46,1.0,0.224846894,8000.0,3,4.0,1,1.0,2.0
0,0.861211129,43,0.0,0.786309674,3958.0,10,0.0,2,0.0,1.0
0,0.385947875,49,2.0,0.495143782,5250.0,13,0.0,0,0.0,0.0
0,0.035186276,56,0.0,0.259588623,14730.0,18,0.0,2,0.0,1.0
0,0.964038058,29,1.0,0.263516583,2200.0,6,0.0,0,0.0,0.0
0,0.998148262,50,3.0,0.669520784,7240.0,8,0.0,3,0.0,3.0
0,0.721518987,44,1.0,0.673163418,2000.0,8,0.0,1,0.0,1.0
0,0.145603022,77,0.0,0.313491151,4350.0,10,0.0,1,0.0,0.0
0,0.008967287,45,0.0,0.382420844,6063.0,6,0.0,2,0.0,0.0
0,0.9999999,38,0.0,0.0,1494.0,1,3.0,0,0.0,2.0
1,0.776415688,46,1.0,0.473736233,7081.0,9,4.0,3,0.0,4.0
0,0.03529028,59,0.0,0.37752483,8960.0,11,0.0,2,0.0,0.0
0,0.882614331,34,0.0,0.130872483,3575.0,3,0.0,0,0.0,3.0
0,0.466123704,38,0.0,0.384168482,4130.0,16,0.0,0,0.0,0.0
0,0.03422952,60,0.0,0.021854021,7000.0,10,0.0,0,0.0,0.0
0,0.270926578,28,0.0,0.146153846,3249.0,4,0.0,0,0.0,0.0
0,0.70442599,48,1.0,0.368796858,2800.0,6,0.0,0,0.0,0.0
0,0.333385415,48,0.0,0.305173707,4000.0,9,0.0,0,0.0,0.0
0,0.0,60,0.0,1.566520924,2554.0,4,0.0,1,0.0,0.0
1,0.830599019,44,0.0,0.492304676,10200.0,10,0.0,2,0.0,4.0
0,0.69539217,52,0.0,1.566520924,2554.0,7,0.0,1,0.0,0.0
0,0.010196387,74,0.0,0.419195483,4250.0,13,0.0,1,0.0,0.0
0,0.065973351,63,0.0,0.246289864,9500.0,7,0.0,2,0.0,1.0
0,0.654924417,39,0.0,1.263532143,6890.0,17,0.0,2,0.0,2.0
0,0.182890855,31,1.0,0.184163167,5000.0,8,0.0,0,0.0,0.0
0,0.944482897,61,1.0,1.566520924,2554.0,9,2.0,1,0.0,2.0
0,0.773040899,66,0.0,0.358617259,8041.0,6,0.0,2,0.0,0.0
0,0.02531137,53,0.0,0.009599232,4166.0,4,0.0,0,0.0,0.0
0,0.141793918,47,0.0,1.477261369,2000.0,13,0.0,2,0.0,0.0
0,0.080916853,36,0.0,0.397585817,2650.0,6,0.0,1,0.0,1.0
1,0.998023332,49,1.0,0.52956743,9824.0,9,1.0,4,1.0,0.0
0,0.212474334,59,0.0,0.140702411,9082.0,5,0.0,0,0.0,0.0
0,0.612984935,32,0.0,1.566520924,1159.0,4,0.0,0,0.0,0.0
0,0.951251523,43,0.0,0.407280428,9916.0,9,0.0,1,0.0,4.0
0,0.926517953,24,0.0,1.566520924,1159.0,4,0.0,0,0.0,0.0
0,0.0,32,0.0,0.058840331,3500.0,2,0.0,0,0.0,2.0
0,0.133389541,49,0.0,0.577944958,10500.0,6,0.0,2,0.0,2.0
0,0.027979093,58,1.0,1.566520924,2554.0,10,0.0,1,0.0,0.0
0,0.0,56,0.0,0.240664299,10416.0,5,0.0,2,0.0,0.0
0,0.336666592,61,1.0,0.284350721,13514.0,20,0.0,2,0.0,0.0
0,0.258580473,39,0.0,0.575395723,3600.0,10,0.0,1,0.0,0.0
0,0.003066872,63,0.0,0.256171697,17694.0,13,0.0,2,0.0,0.0
0,0.052413356,54,0.0,0.252179979,8600.0,14,0.0,1,0.0,3.0
0,0.057996588,35,0.0,0.071021139,8940.0,8,0.0,0,0.0,3.0
0,0.0,69,0.0,1.566520924,8311.0,8,0.0,2,0.0,1.0
0,0.9999999,65,0.0,0.105754277,4500.0,1,0.0,0,0.0,0.0
0,0.959505062,35,0.0,0.362751633,7500.0,6,0.0,1,0.0,2.0
0,0.007715438,69,0.0,1.566520924,8311.0,15,0.0,2,0.0,0.0
1,0.9999999,26,1.0,1.566520924,1159.0,4,1.0,0,0.0,0.0
0,0.0,61,0.0,1.566520924,2554.0,5,0.0,1,0.0,0.0
0,0.365814053,47,0.0,0.469332885,5950.0,19,0.0,2,0.0,0.0
0,0.306012175,65,0.0,0.323987041,17694.0,9,0.0,1,0.0,0.0
0,0.0,65,1.0,0.0,3800.0,1,0.0,0,0.0,4.0
0,0.686154835,67,1.0,0.270718232,10135.0,21,0.0,2,0.0,0.0
0,0.207278589,75,0.0,1.566520924,2000.0,9,0.0,2,0.0,0.0
0,0.9999999,28,0.0,0.028017241,2319.0,0,0.0,0,1.0,2.0
0,0.008086839,79,0.0,0.013053168,3140.0,8,0.0,0,0.0,0.0
0,0.402991184,62,0.0,1.015748031,8000.0,19,0.0,3,0.0,0.0
0,0.766738388,38,2.0,0.170068027,6467.0,6,0.0,0,0.0,3.0
0,0.9999999,44,0.0,0.062013648,8352.0,1,0.0,0,0.0,3.0
1,0.9999999,67,1.0,0.205887799,5400.0,5,2.0,1,0.0,3.0
0,0.030797543,49,0.0,1.566520924,2554.0,5,0.0,1,0.0,0.0
0,0.000857102,81,0.0,0.0,4896.0,3,0.0,0,0.0,0.0
0,0.510982484,62,0.0,0.580313418,4083.0,11,0.0,2,0.0,0.0
0,0.352215928,26,0.0,1.566520924,1.0,2,0.0,0,0.0,0.0
0,0.189162822,66,0.0,0.458011696,8549.0,12,0.0,3,0.0,1.0
0,0.013475549,88,0.0,0.001919386,4167.0,5,0.0,0,0.0,0.0
0,0.028515192,74,0.0,1.566520924,8311.0,14,0.0,2,0.0,0.0
0,0.034041998,42,0.0,0.423644089,4000.0,4,0.0,1,0.0,0.0
0,0.648789453,54,0.0,0.969197514,3700.0,17,0.0,3,0.0,0.0
0,1.001991873,44,0.0,0.153282239,3000.0,5,0.0,0,0.0,2.0
0,0.354218225,34,0.0,0.431590258,5583.0,11,0.0,1,0.0,1.0
0,1.068965517,33,0.0,1.508305648,300.0,3,0.0,0,0.0,0.0
0,0.551285538,52,0.0,0.1972007,4000.0,4,0.0,0,0.0,2.0
0,0.444284846,25,1.0,0.059735066,4000.0,6,0.0,0,0.0,0.0
0,0.9999999,68,1.0,0.0,5356.0,0,1.0,0,0.0,0.0
0,0.175982402,32,0.0,0.358960621,3732.0,7,0.0,0,0.0,1.0
0,0.863600351,55,0.0,0.402224861,16000.0,17,0.0,2,1.0,3.0
0,0.468455183,62,0.0,1.566520924,8311.0,6,0.0,2,0.0,0.0
0,0.459964958,64,1.0,0.59790035,6000.0,12,0.0,1,0.0,0.0
0,0.096920294,39,0.0,0.289362357,13000.0,21,0.0,2,0.0,1.0
0,0.741206089,53,0.0,1.103295076,2700.0,15,0.0,2,0.0,0.0
0,0.0,46,0.0,0.664802576,5900.0,17,0.0,1,0.0,0.0
0,0.080267459,62,0.0,0.249225026,17694.0,11,0.0,2,0.0,0.0
0,0.0,31,0.0,0.067037649,11500.0,4,0.0,0,0.0,0.0
1,0.937247394,49,0.0,0.251491366,3184.0,7,0.0,0,0.0,1.0
0,0.006895534,49,0.0,0.349674323,5833.0,16,0.0,1,0.0,0.0
0,0.055840605,41,0.0,0.008436445,5333.0,9,0.0,0,0.0,0.0
0,0.028691204,80,0.0,0.063574486,14250.0,5,0.0,1,0.0,0.0
0,0.021046019,37,0.0,0.250271641,2760.0,8,0.0,0,0.0,3.0
0,0.443379207,42,0.0,1.412587413,1000.0,8,0.0,0,0.0,0.0
1,0.34871491,46,0.0,0.97549991,5550.0,5,0.0,3,0.0,2.0
0,0.122047134,58,0.0,1.566520924,2000.0,14,0.0,1,0.0,0.0
0,0.007499464,60,0.0,0.135862202,5166.0,6,0.0,0,0.0,0.0
0,0.038539905,63,0.0,0.267066552,3500.0,2,0.0,2,0.0,0.0
0,0.03047619,26,0.0,0.004374317,6400.0,5,0.0,0,0.0,0.0
0,0.008308264,51,0.0,0.459829247,9135.0,9,0.0,2,0.0,0.0
0,0.00741997,34,0.0,1.566520924,1159.0,6,0.0,0,0.0,0.0
0,0.065833641,53,0.0,0.010828212,10250.0,8,0.0,0,0.0,4.0
0,0.9999999,70,0.0,1.0,2430.0,0,0.0,0,0.0,0.0
0,0.004740335,68,0.0,0.003598561,2500.0,14,0.0,0,0.0,0.0
0,0.769079566,69,6.0,0.601313108,4416.0,11,0.0,2,0.0,0.0
0,0.250174227,66,0.0,0.189372325,5607.0,10,0.0,1,0.0,0.0
0,0.973505584,53,0.0,0.770045991,5000.0,14,0.0,2,0.0,0.0
0,0.169583042,42,0.0,0.396868009,2234.0,7,0.0,0,0.0,0.0
0,0.063191371,64,0.0,0.136786321,10000.0,24,0.0,1,0.0,0.0
0,0.017444576,48,0.0,0.298833436,11400.0,12,0.0,2,0.0,1.0
0,0.002737987,63,0.0,0.127715951,1886.0,4,0.0,0,0.0,0.0
0,0.0,80,0.0,0.0,3495.0,5,0.0,0,0.0,0.0
0,0.101733946,49,1.0,1.566520924,8311.0,17,0.0,2,0.0,1.0
0,0.9999999,35,0.0,1.566520924,1159.0,0,0.0,0,0.0,0.0
0,0.0,28,0.0,0.627798022,1920.0,7,0.0,0,0.0,0.0
0,0.977270636,49,0.0,0.198832943,17694.0,17,0.0,3,0.0,2.0
0,0.386692876,39,0.0,0.420430487,5667.0,8,0.0,2,0.0,0.0
0,0.133775392,29,0.0,0.258802287,9968.0,6,0.0,2,0.0,0.0
0,0.12739982,39,0.0,1.566520924,1.0,3,0.0,0,0.0,2.0
0,0.034518619,66,0.0,1.566520924,2554.0,9,0.0,1,0.0,0.0
0,0.382557108,43,0.0,0.149026361,7548.0,7,0.0,0,0.0,0.0
0,0.825953887,33,0.0,0.207268079,5475.0,15,0.0,0,0.0,0.0
0,0.039323093,57,0.0,1.566520924,2554.0,13,0.0,1,0.0,3.0
0,0.000197923,57,0.0,0.010312566,9405.0,13,0.0,0,0.0,0.0
0,0.066093391,44,0.0,0.330944843,6000.0,2,0.0,1,0.0,2.0
0,0.077929817,64,0.0,0.525405456,17694.0,21,0.0,3,0.0,0.0
0,0.087104659,35,0.0,0.112355058,2500.0,8,0.0,0,0.0,0.0
0,0.013787367,64,0.0,0.314365999,2846.0,18,0.0,2,0.0,0.0
0,0.652207038,87,0.0,1.088182517,3900.0,11,0.0,1,0.0,0.0
0,0.196222729,67,0.0,0.158012596,7144.0,9,0.0,1,0.0,0.0
0,0.151655457,47,1.0,0.163490623,6611.0,12,0.0,0,0.0,3.0
0,0.279796941,39,0.0,0.123905287,3082.0,4,0.0,0,0.0,3.0
0,0.009413469,65,0.0,0.299326668,4900.0,10,0.0,1,0.0,0.0
0,2.0,46,0.0,1.566520924,1159.0,1,3.0,0,1.0,0.0
0,0.580141316,50,0.0,1.566520924,750.0,9,1.0,2,0.0,0.0
0,0.9999999,33,0.0,1.566520924,1159.0,0,0.0,0,1.0,0.0
0,0.856571448,65,0.0,1.060411311,2333.0,4,0.0,1,0.0,0.0
1,0.9999999,26,0.0,0.0,1550.0,0,0.0,0,0.0,0.0
0,0.603653895,56,0.0,0.338110315,6000.0,11,0.0,2,0.0,2.0
0,0.240528392,35,0.0,0.168548842,7083.0,5,0.0,1,0.0,0.0
0,0.018099095,65,0.0,1.566520924,2554.0,3,0.0,1,0.0,0.0
0,0.375541486,42,0.0,0.339332134,5000.0,10,0.0,1,0.0,0.0
1,0.0,84,0.0,0.158381899,2916.0,9,0.0,1,0.0,0.0
0,0.013303334,59,0.0,0.1896013,8000.0,11,0.0,1,0.0,0.0
0,0.0,69,0.0,0.0,17694.0,5,0.0,0,0.0,0.0
0,0.007771207,58,0.0,0.185394876,10420.0,5,0.0,2,0.0,0.0
0,0.000155035,59,0.0,0.491822222,11249.0,16,0.0,3,0.0,2.0
0,0.0,72,1.0,0.316943015,5246.0,7,0.0,1,0.0,0.0
1,0.941352882,25,1.0,0.511162946,3000.0,5,2.0,0,3.0,0.0
0,0.941693772,41,0.0,0.281309891,12000.0,7,0.0,1,0.0,1.0
0,0.031527465,71,0.0,0.15836587,10500.0,12,0.0,1,0.0,0.0
0,0.9999999,35,0.0,0.388255175,4733.0,6,0.0,0,0.0,6.0
0,0.151302517,46,0.0,1.566520924,2554.0,4,0.0,1,0.0,0.0
0,0.62691242,32,0.0,0.444222311,2500.0,7,0.0,0,0.0,0.0
0,0.158158388,78,0.0,1.566520924,8311.0,9,0.0,2,0.0,0.0
0,0.00049975,27,0.0,1.566520924,1159.0,2,0.0,0,0.0,0.0
0,0.096637124,57,0.0,0.288366806,7916.0,12,0.0,2,0.0,2.0
0,0.836559239,56,3.0,0.401713841,3850.0,10,0.0,2,0.0,0.0
0,0.050681543,80,0.0,1.566520924,1159.0,7,0.0,0,0.0,0.0
0,0.0,40,0.0,0.27267804,3692.0,9,0.0,0,0.0,0.0
0,0.062870602,72,0.0,0.337709554,4950.0,10,0.0,2,0.0,0.0
0,0.64182315,50,1.0,1.087366819,3284.0,8,0.0,1,0.0,2.0
0,0.000666593,31,1.0,0.525061339,2852.0,7,0.0,1,0.0,2.0
0,0.068188137,46,0.0,0.520153774,8583.0,10,0.0,2,0.0,1.0
0,0.567221687,29,0.0,0.183126749,2500.0,6,0.0,0,0.0,0.0
0,0.049074565,57,2.0,0.668937935,6750.0,16,0.0,1,0.0,2.0
0,0.025999639,63,0.0,0.163014225,2600.0,8,0.0,0,0.0,0.0
0,0.079623732,59,0.0,0.026319888,6420.0,5,0.0,1,0.0,0.0
0,0.235070597,81,0.0,0.025734225,6877.0,3,0.0,0,0.0,0.0
0,0.9999999,35,0.0,0.531862193,4440.0,3,0.0,1,0.0,0.0
0,0.113073506,50,0.0,0.29776364,10373.0,10,0.0,1,0.0,0.0
0,0.0,80,0.0,0.0,1600.0,1,0.0,0,0.0,0.0
0,0.327522262,64,0.0,0.661977658,9667.0,18,0.0,1,0.0,3.0
0,0.364540335,40,0.0,0.287025056,8500.0,17,0.0,1,0.0,1.0
0,0.986343072,42,0.0,0.255304966,9000.0,8,0.0,1,0.0,2.0
1,0.044711986,46,0.0,0.430632121,10883.0,10,0.0,2,0.0,0.0
0,0.147472265,52,1.0,0.687755659,3666.0,14,0.0,2,0.0,1.0
0,0.0,56,0.0,0.31927049,4550.0,5,0.0,1,0.0,0.0
0,0.092594521,30,0.0,0.209804955,5690.0,11,0.0,0,0.0,2.0
0,0.085980255,61,0.0,0.252390057,7844.0,8,0.0,1,0.0,0.0
0,0.293677247,34,0.0,0.080690561,5328.0,5,0.0,0,0.0,2.0
0,0.392151962,48,0.0,0.199220019,3076.0,2,0.0,0,0.0,2.0
0,0.039025103,41,0.0,0.108981836,6000.0,7,0.0,0,0.0,3.0
0,0.9999999,55,0.0,1.566520924,1159.0,2,0.0,0,0.0,0.0
0,0.055659825,52,0.0,0.296486718,3500.0,8,0.0,1,0.0,0.0
0,0.890697424,27,0.0,0.266923886,2850.0,8,0.0,0,0.0,0.0
0,0.056784362,62,0.0,0.038030401,17694.0,6,0.0,1,0.0,0.0
0,0.032967699,84,0.0,1.566520924,0.0,2,0.0,0,0.0,0.0
0,0.003866409,71,0.0,1.0,0.0,3,0.0,0,0.0,0.0
0,0.07761695,30,0.0,0.188057282,3700.0,6,0.0,1,0.0,0.0
1,1.984732824,42,1.0,0.104536489,6083.0,2,1.0,0,1.0,4.0
0,0.9999999,29,0.0,1.566520924,2554.0,2,0.0,1,0.0,0.0
0,0.9999999,46,0.0,0.267377642,5250.0,4,0.0,1,0.0,2.0
0,0.330737242,51,0.0,0.521064302,6764.0,14,0.0,2,0.0,0.0
0,0.006508601,32,1.0,0.0,2192.0,1,0.0,0,0.0,0.0
0,0.235445604,61,0.0,0.196696987,15500.0,4,0.0,1,0.0,3.0
0,0.032913482,64,1.0,0.25247896,12000.0,12,0.0,1,0.0,0.0
0,0.157328089,37,0.0,0.599425512,7658.0,12,0.0,3,0.0,1.0
0,0.504760579,45,1.0,0.763477823,11926.0,16,0.0,2,0.0,2.0
0,0.01289871,47,0.0,0.599840043,3750.0,7,0.0,1,0.0,4.0
0,0.141453683,59,0.0,0.307152875,12833.0,14,0.0,2,0.0,0.0
0,0.015853969,34,0.0,0.362324493,5127.0,6,0.0,1,0.0,2.0
1,1.01173136,36,1.0,0.524147374,8033.0,10,0.0,1,3.0,1.0
1,0.9999999,29,0.0,0.009314141,1180.0,0,0.0,0,0.0,1.0
0,0.059551258,61,1.0,0.020862309,6470.0,5,0.0,0,0.0,0.0
0,0.028044817,66,0.0,1.566520924,1159.0,6,0.0,0,0.0,0.0
0,0.111569369,53,0.0,0.389916905,14320.0,11,0.0,3,0.0,1.0
0,0.0,62,0.0,0.165059909,14521.0,7,0.0,2,0.0,0.0
0,0.746894889,45,0.0,0.769832402,6264.0,15,0.0,2,0.0,1.0
0,0.010019644,66,0.0,1.566520924,1159.0,11,0.0,0,0.0,0.0
0,0.449234067,55,0.0,0.482886905,5375.0,18,0.0,1,0.0,0.0
1,0.855119207,49,3.0,0.578442312,4480.0,11,0.0,1,1.0,3.0
0,0.495119177,43,0.0,1.566520924,8311.0,7,0.0,2,0.0,0.0
0,0.21938849,62,0.0,0.370725855,3333.0,9,0.0,1,0.0,0.0
0,0.136541339,57,0.0,0.299888672,7185.0,11,0.0,1,0.0,0.0
0,0.013463016,63,2.0,0.610453649,6083.0,20,0.0,2,0.0,0.0
0,0.0,58,0.0,0.077946103,17694.0,5,0.0,0,0.0,2.0
0,0.9999999,47,0.0,0.139912555,1600.0,1,0.0,0,0.0,0.0
0,0.496756145,46,0.0,0.93314633,2138.0,8,0.0,0,0.0,0.0
0,0.009054098,57,0.0,0.186650714,11700.0,10,0.0,1,0.0,0.0
1,0.0,63,0.0,0.091095674,12667.0,17,0.0,0,0.0,1.0
0,0.010342884,70,0.0,0.035984848,527.0,5,0.0,0,0.0,1.0
1,0.931777795,33,0.0,0.354416576,1833.0,7,0.0,0,0.0,1.0
0,0.0,37,0.0,0.507123219,4000.0,6,0.0,1,0.0,0.0
0,0.090205845,62,1.0,0.120375925,5000.0,10,0.0,2,0.0,2.0
0,0.0,62,0.0,0.001999334,3000.0,10,0.0,0,0.0,0.0
0,0.096409434,41,0.0,0.259581559,5400.0,8,0.0,1,0.0,3.0
0,0.39165363,41,1.0,0.467733139,5500.0,10,0.0,2,0.0,1.0
